N,F0,PER,d0,v0,collision,attack
4,-3,0.17,5.956,65,0,1
5,-4,0.87,7.035,13,1,0
6,-8,0.8,4.761,26,0,0
7,-8,0.89,8.327,63,1,0
5,-7,0.86,6.826,23,1,0
8,-2,0.5011797,5.95123,73,0,1
9,-5,0.28,7.244,46,0,0
4,-7,0.20758152,4.752078,83,1,1
3,-6,0.04,4.044,25,0,1
3,-4,0.5125351,6.8667164,56,0,1
8,-6,0.22527409,7.701827,28,1,1
10,-8,0.73,8.707,86,1,1
3,-7,0.88,7.93,60,1,0
3,-8,0.46183014,8.716007,79,1,1
5,-3,0.21,7.613,38,0,1
6,-5,0.39,6.681,53,0,0
9,-7,0.39,7.32,30,0,0
3,-7,0.66,5.978,69,0,0
5,-3,0.48,7.283,45,0,0
7,-7,0.8373308,5.2519417,13,1,1
8,-5,0.04085064,7.8194056,64,1,1
7,-3,0.54,6.527,52,0,0
6,-2,0.38,7.144,23,0,1
3,-3,0.5348377,8.2691765,76,1,1
5,-8,0.74,5.313,46,1,0
7,-8,0.5119276,8.58667,82,0,1
7,-8,0.37252045,6.911851,48,0,1
5,-4,0.42545223,4.595459,75,1,1
4,-6,0.853178,6.56283,49,0,1
5,-2,0.97751904,6.041912,21,1,1
3,-6,0.47267342,7.425048,55,0,1
7,-7,0.52,4.663,12,0,0
5,-8,0.26754665,7.3888054,53,1,1
6,-8,0.21,7.655,70,0,1
9,-3,0.4,8.609,20,1,0
5,-2,0.45770168,7.2921133,84,1,1
7,-7,0.54930973,7.2133408,29,1,1
8,-6,0.79,6.243,37,1,0
7,-5,0.72,7.126,18,0,0
7,-4,0.28,5.415,30,0,0
6,-3,0.9,5.004,39,1,0
6,-6,0.06,5.299,79,0,1
7,-7,0.19,8.068,57,0,0
6,-6,0.05,5.405,58,0,1
6,-4,0.53021526,5.3380566,30,1,1
7,-5,0.44,4.622,65,1,0
9,-3,0.82,4.449,47,1,0
5,-1,0.04,8.951,44,0,1
7,-8,0.8464718,8.709944,18,0,1
5,-3,0.76,6.874,47,0,0
7,-1,0.5711441,5.8630714,53,1,1
5,-7,0.91717815,4.851907,10,0,1
8,-4,0.8763542,7.132386,39,0,1
9,-8,0.2,6.627,10,0,0
3,-4,0.92664623,5.649708,76,0,1
5,-6,0.8057375,6.3237267,60,0,1
4,-7,0.94557476,8.802528,44,1,1
3,-3,0.73,8.96,46,0,0
5,-4,0.62,8.204,61,1,0
8,-2,0.65,4.202,75,1,0
7,-1,0.70828724,5.328931,89,0,1
6,-3,0.68,6.28,56,0,0
8,-3,0.2885189,6.379714,44,1,1
7,-1,0.6619797,6.1366997,31,1,1
6,-6,0.9604111,5.0117292,39,0,1
5,-6,0.8239031,5.799762,74,0,1
7,-7,0.86,5.628,88,1,0
7,-1,0.8072977,5.91776,89,0,1
4,-3,0.04,4.708,46,0,1
6,-2,0.28,8.284,52,0,1
5,-8,0.24,6.23,83,0,0
5,-8,0.34,8.504,86,0,0
4,-8,0.311759,8.219273,47,1,1
10,-3,0.8,5.088,31,1,1
6,-3,0.4640789,8.64039,65,1,1
5,-3,0.8958788,5.5069103,32,0,1
9,-7,0.29,7.359,69,0,0
3,-5,0.54587746,4.924556,79,1,1
10,-5,0.7,6.966,13,1,0
7,-6,0.77,8.179,30,1,0
5,-7,0.50167465,8.14394,28,1,1
3,-7,0.01,4.537,11,0,1
5,-1,0.9630041,7.8735733,69,0,1
9,-4,0.17,5.747,61,1,0
3,-4,0.49613857,4.965583,59,1,1
5,-7,0.6,8.612,72,0,0
6,-8,0.81749725,4.8187866,21,0,1
6,-5,0.54489803,6.030696,34,0,1
8,-5,0.12991428,8.15941,69,1,1
3,-6,0.48719692,5.508748,68,1,1
6,-2,0.07,6.867,47,0,0
6,-8,0.22,8.779,23,0,0
6,-7,0.61761665,7.18985,14,1,1
5,-2,0.81,5.118,80,1,0
4,-2,0.04,8.128,61,0,1
4,-8,0.44164085,5.1721754,37,1,1
6,-8,0.93403816,7.56991,20,0,1
10,-6,0.56,7.71,13,1,0
6,-4,0.18,7.179,85,0,0
8,-5,0.24598122,7.591151,74,1,1
3,-7,0.49902916,6.5388765,60,1,1
4,-2,0.43959713,4.581213,77,1,1
8,-5,0.04,7.615,16,0,0
7,-8,0.5626507,4.546055,78,0,1
10,-2,0.21,8.884,34,0,0
5,-7,0.9,7.735,66,1,0
4,-3,0.54,4.939,55,0,0
10,-8,0.01,4.999,61,1,0
6,-3,0.42,6.939,45,0,1
6,-8,0.4325838,5.4528894,33,1,1
10,-7,0.3,6.459,56,1,0
8,-7,0.34855843,7.8503513,12,0,1
5,-6,0.76,4.297,72,1,0
10,-4,0.6,5.563,81,1,1
6,-2,0.34,6.376,65,0,0
4,-5,0.05,5.031,54,0,1
6,-4,0.6055269,8.173916,34,1,1
3,-2,0.16,7.831,84,0,1
10,-7,0.07,8.427,83,1,0
6,-2,0.04,8.558,67,0,1
10,-8,0.51,5.697,85,1,1
8,-7,0.36,5.26,47,0,0
7,-4,0.724967,5.6128445,77,0,1
6,-7,0.78,5.371,25,1,0
6,-6,0.62,5.777,73,1,0
3,-8,0.22,7.513,15,0,1
5,-7,0.42,5.193,67,0,0
4,-2,0.3894148,6.7281885,67,1,1
6,-7,0.0,5.026,15,0,0
7,-2,0.34,4.168,54,0,0
7,-6,0.28170013,7.4381084,88,1,1
5,-7,0.35835838,4.3641634,67,1,1
4,-3,0.04,4.447,71,0,1
7,-3,0.67,5.123,30,1,0
4,-2,0.98,4.429,87,1,0
7,-8,0.92783356,6.2826223,39,0,1
7,-6,0.814456,6.711508,38,0,1
7,-5,0.04,8.743,72,0,0
6,-7,0.86,4.286,59,1,0
8,-6,0.68,6.812,60,1,0
4,-5,0.33305836,8.286369,73,1,1
10,-1,0.58,8.825,61,1,0
3,-3,0.73363113,5.7916994,51,1,1
5,-6,0.96,4.881,28,1,0
8,-6,0.37,6.327,37,0,0
3,-8,0.95,6.422,14,1,0
6,-6,0.80953884,7.8336744,59,1,1
3,-6,0.86,8.802,56,0,0
6,-8,0.8783226,6.78436,30,0,1
5,-1,0.89,7.709,84,1,0
4,-3,0.75,4.42,16,0,0
5,-2,0.87,7.693,19,1,0
5,-5,0.3579111,7.733652,59,0,1
8,-6,0.66974354,8.923695,41,0,1
7,-6,0.86,4.871,63,1,0
10,-7,0.05,4.174,52,1,0
5,-8,0.95,5.429,27,1,0
5,-5,0.47505283,6.470642,63,1,1
9,-4,0.1,4.86,17,0,0
3,-1,0.60609627,4.2929916,70,1,1
10,-2,0.54,8.091,53,1,0
9,-4,0.44,8.249,84,1,0
4,-8,0.32428455,6.292775,53,1,1
5,-8,0.62,7.528,71,1,0
4,-4,0.4064474,5.130001,65,0,1
6,-7,0.95,4.008,66,1,0
5,-6,0.1,6.284,32,0,1
3,-3,0.55,6.165,76,1,0
7,-6,0.97,4.243,49,1,0
7,-7,0.4988966,8.77339,46,1,1
3,-5,0.46,8.224,26,0,0
5,-5,0.5005264,7.719493,68,1,1
3,-6,0.04,8.532,45,0,0
7,-6,0.49039745,4.679015,32,1,1
4,-6,0.52662754,5.4445953,51,0,1
10,-4,0.92,5.478,30,1,1
4,-1,0.79,6.212,30,0,0
3,-2,0.43,6.609,22,0,1
3,-7,0.14,5.574,27,0,0
7,-6,0.39318466,8.191891,71,1,1
8,-3,0.52,8.574,15,0,0
7,-4,0.61,8.515,33,0,0
7,-7,0.015498161,4.768318,82,0,1
4,-5,0.04,6.135,15,0,1
5,-3,0.95,8.233,22,1,0
3,-1,0.37,5.715,42,0,1
6,-5,0.35210037,4.4847803,85,1,1
8,-7,0.9065895,7.0851593,21,0,1
8,-4,0.014923096,7.4172077,46,0,1
5,-5,0.372015,8.936823,41,0,1
3,-2,0.58,7.901,18,0,1
6,-5,0.3845501,8.9454365,72,1,1
5,-6,0.59,8.722,64,1,0
4,-2,0.05,6.924,78,0,0
8,-2,0.79,7.509,61,1,0
5,-7,0.9,7.781,17,1,0
5,-5,0.59,4.571,26,0,0
6,-3,0.66,5.877,40,1,0
9,-8,0.01,4.782,72,0,0
6,-7,0.9111538,7.7199554,13,0,1
3,-7,0.08,5.139,64,0,0
3,-7,0.05,8.593,51,0,0
4,-2,0.09,7.232,16,0,0
5,-4,0.7253313,8.543413,88,0,1
7,-2,0.28660297,6.316763,66,0,1
4,-5,0.13,8.877,71,0,1
8,-1,0.089416504,7.155608,43,1,1
3,-6,0.68,7.175,58,0,0
7,-2,0.51,4.268,54,0,0
9,-2,0.26,8.129,75,1,0
6,-8,0.09,8.605,13,0,0
7,-5,0.35034847,4.79838,61,1,1
5,-8,0.08,8.571,40,0,1
9,-6,0.62,5.219,87,1,0
10,-8,0.57,7.516,17,1,0
6,-6,0.35559845,8.658308,70,1,1
6,-4,0.8086252,7.977025,58,0,1
9,-7,0.82,8.524,55,1,0
9,-5,0.41,8.245,15,0,0
5,-8,0.847229,5.3139067,12,0,1
7,-3,0.8787508,4.4130125,33,0,1
5,-8,0.37696743,6.504383,23,0,1
3,-8,0.24,8.579,72,0,1
6,-8,0.04,7.668,84,0,0
7,-5,0.4,4.154,67,0,0
3,-7,0.04,5.149,21,0,1
5,-3,0.55,4.273,20,0,0
4,-8,0.04,7.066,23,0,1
4,-1,0.8602352,4.5742636,85,0,1
5,-6,0.35609818,7.8529625,67,1,1
10,-5,0.58,8.896,80,1,1
6,-4,0.3,8.08,54,0,0
5,-2,0.38,8.434,15,0,0
6,-2,0.4958582,8.705492,75,1,1
6,-7,0.66,8.037,63,1,0
10,-2,0.71,6.473,28,1,0
3,-7,0.6156244,7.019945,27,1,1
9,-4,1.0,6.41,65,1,0
7,-6,0.5,5.153,11,0,0
10,-8,0.78,4.26,88,1,1
6,-5,0.455904,8.00029,51,1,1
8,-3,0.8176651,4.6347246,15,0,1
5,-7,0.03,6.784,14,0,1
5,-5,0.39872646,7.998824,85,1,1
4,-2,0.55,4.114,85,0,0
9,-8,0.43,6.159,36,0,0
4,-4,0.343812,8.488661,87,1,1
3,-5,0.2,5.412,46,0,0
9,-8,0.99,7.617,88,1,1
7,-4,0.15,4.649,86,0,0
10,-3,0.6,4.874,65,1,1
7,-3,0.9902849,6.55532,21,0,1
9,-7,0.11,8.658,67,0,0
8,-6,0.8467293,5.4694567,45,0,1
6,-7,0.2,5.915,67,0,1
6,-2,0.07,8.165,77,0,0
10,-8,0.66,8.319,11,1,0
6,-8,0.5,8.132,16,0,0
4,-6,0.21,7.337,47,0,0
6,-7,0.13,6.539,79,0,0
6,-8,0.5125208,7.002961,22,1,1
3,-4,0.72,4.018,36,0,0
7,-6,0.6093464,8.143929,87,0,1
7,-4,0.8068037,8.239843,57,0,1
10,-6,0.71,4.359,84,1,1
6,-3,0.99178505,4.108658,22,0,1
7,-2,0.34,5.535,86,0,0
5,-5,0.08,5.97,58,0,1
8,-5,0.9084625,7.7861347,44,0,1
10,-7,0.42,7.428,25,1,0
5,-4,0.58,4.749,16,0,1
10,-8,0.67,6.989,52,1,0
10,-3,0.6,6.075,89,1,1
9,-8,0.32,5.223,33,0,0
8,-7,0.48,4.659,37,0,0
3,-7,0.78,7.749,86,0,0
7,-3,0.71505165,7.897726,71,0,1
5,-1,0.17,4.137,40,0,0
5,-7,0.65,4.521,85,1,0
4,-7,0.7182236,7.427779,72,0,1
6,-7,0.4012184,7.297076,68,1,1
4,-5,0.38,6.729,76,0,0
5,-6,0.94,5.424,55,1,0
9,-8,0.18,6.034,59,1,0
5,-6,0.33304977,8.74275,72,0,1
7,-5,0.9568691,4.5456467,10,0,1
8,-7,0.24575233,8.341084,66,1,1
3,-8,0.27,5.773,57,0,0
3,-4,0.88,4.252,14,0,0
4,-8,0.37701607,6.8497295,52,1,1
9,-2,0.45,5.781,51,0,0
7,-3,0.70082855,6.638896,81,0,1
8,-1,0.25,6.83,49,0,0
10,-4,0.82,7.879,70,1,1
8,-3,0.9059849,5.403389,13,0,1
3,-6,0.34,4.876,83,0,0
4,-4,0.43442535,4.2707987,72,1,1
8,-2,0.059025764,7.9807167,60,1,1
3,-4,0.44,8.548,72,0,0
3,-6,0.09,6.516,72,0,0
7,-3,0.25,8.506,38,0,0
4,-2,0.70353794,4.1898937,79,0,1
8,-3,0.94,5.686,68,1,0
4,-5,0.21,4.097,17,0,0
4,-7,0.64,8.624,17,0,0
3,-6,0.91,5.103,87,1,0
5,-2,0.75,7.493,31,0,0
8,-1,0.88614273,4.7862015,54,0,1
8,-4,0.15625286,7.8376865,75,1,1
5,-6,0.02,8.928,24,0,1
7,-1,0.62,7.053,10,0,1
3,-5,0.4201126,5.398718,87,0,1
5,-7,0.42,8.641,80,0,0
9,-8,0.09,6.32,71,1,0
10,-5,0.8,4.836,70,1,1
6,-5,0.3810749,6.590024,84,1,1
5,-2,0.65,4.267,40,0,0
4,-2,0.19,6.163,76,0,0
6,-1,0.17,7.155,10,0,1
9,-7,0.25,5.793,47,1,0
4,-8,0.24,7.184,51,0,0
6,-3,0.47362995,8.102385,77,0,1
7,-8,0.56301785,6.2532396,14,1,1
6,-7,0.4293661,7.0254717,38,1,1
7,-5,0.31,4.347,31,0,0
3,-8,0.5020704,7.1190395,76,1,1
10,-2,0.91,5.166,25,1,0
3,-8,0.37,8.053,18,0,1
7,-5,0.2,4.885,51,0,0
7,-2,0.7923088,6.219117,56,0,1
8,-2,0.43487358,4.7001762,88,0,1
7,-8,0.5725193,8.10532,24,1,1
5,-2,0.50968456,6.982786,68,1,1
7,-5,0.96,4.794,19,1,0
6,-2,0.4399786,5.6815767,78,1,1
6,-5,0.46,6.185,15,0,1
7,-8,0.28383636,5.2653294,81,1,1
8,-3,0.061190605,7.4771175,45,1,1
6,-7,0.07,5.205,51,0,1
7,-2,0.97,5.594,63,1,0
6,-2,0.9964218,6.466568,22,0,1
9,-6,0.8,7.901,38,1,0
7,-3,0.5,7.703,82,1,0
5,-7,0.49,5.729,83,1,0
6,-8,0.8187952,7.131504,46,0,1
3,-8,0.6,6.716,49,0,0
5,-8,0.7209091,7.8315554,62,0,1
6,-3,0.69,4.499,65,1,0
5,-6,0.8378744,6.2949924,51,0,1
6,-3,0.4342804,5.7294807,64,1,1
7,-5,0.51750183,8.461498,47,1,1
4,-2,0.25,4.771,39,0,1
10,-8,0.85,5.257,23,1,0
6,-2,0.06,8.891,35,0,1
4,-6,0.79,7.843,88,1,0
5,-7,0.42742634,4.0794697,68,1,1
6,-6,0.3400421,5.734831,85,1,1
4,-7,0.83305836,5.97945,80,0,1
8,-8,0.33,5.65,84,1,0
8,-8,0.5164175,5.3219547,55,0,1
4,-3,0.05,7.103,46,0,1
7,-4,0.9990959,8.715879,16,0,1
3,-8,0.45969963,4.565732,73,0,1
5,-5,0.26,5.156,48,0,0
3,-3,0.8416357,5.7948217,85,0,1
6,-4,0.22,8.695,51,0,1
3,-2,0.53554344,4.8900623,84,0,1
7,-4,0.59087944,6.2003813,15,0,1
4,-6,0.16,5.742,11,0,1
6,-8,0.37695503,7.7568655,70,1,1
8,-7,0.16993141,7.0230637,42,1,1
8,-4,0.92,6.805,15,1,0
9,-4,0.14,5.243,65,1,0
5,-6,0.46,4.601,60,0,0
5,-2,0.11,5.344,13,0,1
10,-2,0.26,5.777,73,1,0
10,-8,0.3,7.377,40,1,0
9,-3,0.4,4.638,30,0,0
4,-4,0.35702038,4.848238,45,1,1
7,-5,0.83442307,5.000553,35,0,1
3,-7,0.35,4.345,34,0,0
8,-5,0.21,4.955,34,0,0
6,-4,0.06,5.359,26,0,1
8,-6,0.53,8.932,57,1,0
6,-2,0.15,5.985,57,0,0
6,-2,0.46896744,7.3330126,81,1,1
4,-4,0.17,4.35,72,0,0
10,-8,0.63,5.101,87,1,0
7,-7,0.41003513,7.776271,44,1,1
9,-7,0.6,4.148,17,1,0
3,-6,0.33,8.707,21,0,0
4,-7,0.95438004,6.8422194,60,0,1
5,-3,0.392231,5.324299,45,1,1
10,-3,0.58,7.124,23,1,0
7,-7,0.41635704,6.613495,44,1,1
6,-2,0.78635406,8.545465,83,0,1
7,-3,0.80386925,8.550533,66,0,1
3,-8,0.28,5.562,52,0,1
7,-3,0.88521767,5.989212,26,0,1
7,-2,0.7327671,7.4047594,84,0,1
4,-7,0.24,4.746,16,0,1
9,-2,0.16,4.305,35,0,0
7,-8,0.68,8.542,75,1,0
8,-2,0.89,7.528,57,1,0
10,-4,0.48,8.701,46,1,0
5,-2,0.49985313,5.5631685,58,1,1
5,-4,0.89,4.168,81,1,0
4,-6,0.7,7.409,21,0,0
5,-6,0.57,8.959,82,0,0
6,-4,0.5075922,7.140934,61,1,1
9,-2,0.73,7.021,49,1,0
9,-3,0.54,4.273,61,1,0
6,-4,0.493227,7.654706,49,1,1
5,-6,0.97,5.54,63,1,0
10,-2,0.1,5.131,58,1,0
9,-4,0.43,4.6,38,1,0
3,-4,0.11,4.219,73,0,0
8,-3,0.20305538,8.492546,30,1,1
5,-4,0.84,8.66,26,0,0
10,-6,0.65,7.497,85,1,0
5,-7,0.14,7.498,26,0,0
8,-8,0.050523758,7.2492304,55,1,1
8,-6,0.07642841,4.8678093,37,1,1
6,-2,0.09,4.721,70,0,0
3,-5,0.46159554,4.4800253,48,1,1
9,-8,0.29,8.513,30,0,0
5,-6,0.13,5.829,26,0,1
3,-6,0.91,4.186,73,1,0
10,-8,0.68,5.805,64,1,1
6,-5,0.4404297,6.5029354,59,1,1
5,-7,0.76,8.266,82,1,0
5,-2,0.94942,8.506268,33,0,1
9,-7,0.5,6.14,61,1,0
6,-1,0.73616314,4.842252,64,0,1
6,-4,0.26,7.518,82,0,0
3,-2,0.33,4.431,26,0,0
4,-3,0.39109993,8.694666,82,1,1
8,-5,0.08593559,7.8087378,57,1,1
5,-2,0.44,8.366,49,0,0
8,-7,0.63,4.401,55,1,0
10,-3,0.77,8.985,88,1,1
5,-4,0.07,8.808,70,0,0
4,-6,0.64,7.568,30,0,0
8,-3,0.62,7.583,15,0,0
7,-4,0.18,6.221,27,0,0
5,-6,0.19,8.548,77,0,0
8,-5,0.078520775,7.663541,49,0,1
8,-1,0.65,6.65,30,0,0
8,-4,0.69,4.09,55,1,0
6,-7,0.76,7.004,52,1,0
4,-7,0.09,6.605,50,0,1
10,-2,0.75,8.771,53,1,1
5,-6,0.38756466,8.838875,65,1,1
8,-6,0.81,4.326,76,1,0
7,-7,0.13,7.601,61,0,0
6,-6,0.44,6.109,83,1,0
7,-8,0.56,7.436,72,0,0
5,-5,0.11,5.338,11,0,0
4,-5,0.48,5.658,47,0,0
10,-7,0.79,7.61,59,1,1
7,-1,0.5041199,5.3760624,56,1,1
6,-2,0.8,4.441,40,1,0
8,-4,0.753211,4.8622303,19,0,1
9,-4,0.89,6.584,76,1,0
4,-3,0.24,8.743,19,0,1
9,-8,0.49,6.091,72,1,0
6,-2,0.91750526,7.1758785,58,0,1
7,-8,0.05,4.775,13,0,0
6,-5,0.59,5.422,10,0,0
10,-2,0.72,4.415,80,1,0
8,-1,0.23,6.635,81,0,0
4,-3,0.16,5.624,67,0,1
6,-7,0.3236599,4.918748,64,1,1
8,-3,0.17,6.404,19,0,0
8,-6,0.7,8.476,12,0,0
7,-7,0.57,8.64,61,0,0
8,-4,0.61,4.447,11,0,0
5,-8,0.49,7.173,28,0,0
6,-4,0.03,8.094,66,0,0
8,-3,0.81,5.057,12,0,0
6,-8,0.88,4.882,60,1,0
10,-7,0.76,7.194,29,1,0
8,-1,0.22,7.075,87,0,0
7,-5,0.9582453,5.3113136,12,0,1
4,-3,0.14,5.546,34,0,1
6,-4,0.29,8.501,86,0,0
6,-5,0.7200155,7.854925,62,1,1
8,-8,0.0021457672,6.5939846,69,1,1
10,-5,0.92,4.582,59,1,1
10,-1,0.55,4.057,40,1,0
3,-1,0.31,6.102,51,0,0
10,-8,0.97,4.435,18,1,1
3,-2,0.16,5.706,42,0,1
5,-8,0.38594055,7.024481,59,1,1
3,-1,0.37,4.723,15,0,1
3,-4,0.32,7.996,45,0,0
4,-5,0.35651684,7.8391905,79,0,1
7,-4,0.36,8.952,27,0,0
4,-7,0.39,8.364,61,0,0
10,-8,0.88,4.408,58,1,1
8,-4,0.01,6.587,18,0,0
3,-3,0.42720127,5.648589,82,1,1
8,-7,0.014685631,4.835949,53,1,1
6,-4,0.5522957,8.882093,58,1,1
8,-2,0.29472256,4.2796965,23,0,1
6,-6,0.14,8.173,89,0,0
5,-7,0.28,7.396,11,0,1
4,-6,0.99641895,6.8763084,18,0,1
4,-3,0.8917017,5.022688,72,0,1
6,-2,0.57813644,4.8285027,36,1,1
9,-7,0.54,5.889,28,1,0
7,-5,0.36440086,5.7548094,80,1,1
3,-8,0.21,6.686,60,0,0
3,-4,0.41,5.078,27,0,1
7,-8,0.1330185,6.2697783,74,1,1
3,-6,0.21,7.73,41,0,1
5,-3,0.419075,5.6253586,86,1,1
6,-4,0.01,4.383,10,0,0
4,-4,0.64,4.427,72,1,0
9,-3,0.71,8.421,24,1,0
8,-8,0.27,4.931,89,0,0
6,-5,0.40430546,7.928525,66,1,1
7,-2,0.34189796,7.6027956,70,0,1
4,-4,0.22,4.568,61,0,0
4,-8,0.71,4.953,83,1,0
8,-2,0.10497475,6.42416,81,0,1
6,-5,0.68,7.499,64,1,0
3,-2,0.75,6.534,88,1,0
7,-6,0.7236986,4.915927,69,0,1
3,-2,0.54,6.257,43,0,0
7,-8,0.93870926,6.0684958,28,0,1
6,-3,0.49,8.713,31,0,1
7,-4,0.64608,5.444436,64,0,1
8,-4,0.8745327,7.018407,21,0,1
8,-3,0.72,4.937,22,1,0
5,-3,0.39836788,8.380579,87,1,1
8,-6,0.20325184,7.314205,52,1,1
3,-3,0.36,7.414,11,0,1
7,-6,0.9286547,6.346671,37,0,1
10,-2,0.33,6.995,25,0,0
8,-5,0.86,6.09,27,1,0
5,-5,0.81484604,4.107976,57,0,1
7,-3,0.74,6.492,15,0,0
7,-7,0.53,6.354,20,0,0
5,-6,0.68,7.232,73,1,0
5,-5,0.58,4.834,79,0,0
3,-7,0.46,6.347,53,0,0
8,-2,0.10042763,7.6691637,78,1,1
7,-1,0.51,6.433,61,0,0
7,-5,0.16,7.083,10,0,1
7,-4,0.98,6.012,27,1,0
7,-8,0.6910324,4.8037663,58,0,1
4,-5,0.83,7.86,52,1,0
5,-4,0.9,7.893,62,1,0
4,-3,0.62863064,4.5012846,88,0,1
8,-8,0.45,8.665,31,0,0
8,-7,0.060588837,4.9156637,31,1,1
10,-3,0.79,7.138,58,1,1
10,-5,0.55,4.478,80,1,1
6,-6,0.26,7.932,19,0,1
4,-4,0.48955345,6.4903545,70,1,1
4,-2,0.18,8.038,45,0,0
8,-1,0.13,7.156,31,0,0
9,-2,0.34,7.868,63,0,0
5,-5,0.42,5.026,57,0,0
9,-2,0.79,4.064,68,1,0
3,-4,0.64,7.661,36,0,0
4,-3,1.0,4.398,64,1,0
6,-2,0.83509064,6.6101265,73,0,1
8,-5,0.98659897,7.596656,28,0,1
3,-6,0.09,4.822,58,0,1
10,-8,0.04,5.328,14,0,0
9,-7,0.55,7.325,12,0,0
9,-5,0.31,6.197,55,1,0
5,-2,0.43,7.215,49,0,0
3,-3,0.68,7.675,25,0,0
3,-6,0.37,7.958,88,0,0
7,-8,0.6851349,4.588026,59,0,1
6,-6,0.71,8.737,30,0,0
7,-8,0.96,8.375,19,1,0
4,-5,0.2,4.862,35,0,0
5,-7,0.58,8.312,14,0,0
5,-7,0.9931555,7.084852,31,0,1
7,-5,0.77,6.234,70,1,0
5,-1,0.74,7.478,74,1,0
4,-7,0.89945793,4.4149847,40,0,1
9,-2,0.52,7.649,87,1,0
5,-2,0.71,4.678,17,0,0
5,-7,0.5707302,8.074501,84,0,1
5,-6,0.36,7.198,89,0,0
3,-4,0.5813284,8.964813,57,1,1
8,-3,0.64,8.353,84,1,0
5,-8,0.63020897,7.4075527,62,0,1
10,-6,0.02,8.206,13,0,0
6,-3,0.17,6.405,50,0,0
3,-2,0.3,6.971,82,0,1
3,-7,0.8,4.811,54,0,0
7,-5,0.65,7.854,45,1,0
6,-7,0.70938873,7.7198715,74,0,1
8,-6,0.26784134,8.516537,41,1,1
3,-6,0.02,6.439,27,0,0
8,-2,0.97,6.27,53,1,0
6,-3,0.45,8.301,34,0,1
4,-8,0.36,6.912,16,0,1
10,-7,0.7,8.788,56,1,0
4,-2,0.95,7.439,67,1,0
5,-4,0.8642187,8.270313,48,0,1
3,-2,0.54,4.163,80,0,0
4,-2,0.7074146,4.8496,75,0,1
5,-2,0.84,8.486,83,1,0
7,-6,0.49,4.873,53,0,0
4,-4,0.26,6.963,20,0,1
9,-8,0.49,7.581,50,1,0
4,-6,0.02,6.99,41,0,1
10,-4,0.18,5.338,50,1,0
5,-7,0.4139347,4.4950714,69,1,1
7,-3,0.9444361,4.1483784,55,0,1
10,-2,0.25,8.147,15,1,0
10,-5,0.95,8.326,33,1,1
4,-4,0.814806,4.961356,86,0,1
3,-5,0.5675478,5.7518816,69,1,1
8,-2,0.04659462,4.3788176,59,1,1
9,-7,0.1,8.248,54,0,0
5,-8,0.91,7.375,81,1,0
7,-3,0.63288593,7.3301163,24,1,1
7,-3,0.4502983,8.422342,60,1,1
8,-5,0.19535065,8.38962,38,1,1
3,-5,0.46,8.054,17,0,0
4,-2,0.06,6.083,76,0,1
8,-2,0.79,7.012,80,1,0
4,-8,0.2968359,6.9692516,81,1,1
3,-6,0.94,8.731,67,1,0
10,-7,0.75,4.588,53,1,1
6,-4,0.379323,4.2831106,61,1,1
8,-3,0.13115978,8.291014,33,1,1
10,-6,0.26,8.057,26,1,0
9,-8,0.43,7.858,68,0,0
9,-6,0.6174984,8.892748,20,0,1
7,-6,0.12,6.3,20,0,0
10,-5,0.65,6.94,68,1,0
3,-3,0.6283245,8.8592,67,1,1
9,-7,0.67,5.708,21,1,0
3,-7,0.09,7.364,56,0,0
4,-4,0.8488331,8.357679,88,0,1
4,-1,0.2,5.245,52,0,0
7,-1,0.7,4.864,70,0,0
6,-5,0.12,5.027,13,0,0
5,-4,0.4,8.514,64,0,1
3,-5,0.65,8.975,28,0,1
5,-1,0.51141644,6.351239,76,0,1
6,-4,0.96,6.885,26,1,0
8,-5,0.59,7.184,61,0,0
10,-8,0.77,6.578,51,1,1
7,-8,0.69444656,5.37906,44,0,1
5,-2,0.5,6.695,60,0,0
6,-2,0.47020435,7.6888094,77,1,1
7,-4,0.9000673,7.717374,34,0,1
4,-2,0.38,4.096,59,0,0
5,-3,1.0,4.786,26,1,0
8,-4,0.07880688,4.710762,25,1,1
3,-5,0.11,5.839,57,0,0
10,-3,0.58,5.572,80,1,0
4,-4,0.8107176,4.747238,59,0,1
6,-7,0.4,7.162,28,0,1
5,-8,0.71,4.536,37,0,0
4,-7,0.23,8.003,49,0,0
10,-3,0.12,6.831,35,1,0
5,-7,0.7054024,8.608759,62,0,1
5,-6,0.37794113,6.521861,80,1,1
10,-2,0.6,7.109,65,1,1
7,-3,0.1,7.342,76,0,0
10,-7,0.8,8.695,61,1,1
5,-7,0.02,8.079,47,0,1
6,-7,0.13,5.472,27,0,0
8,-3,0.25709057,8.154928,15,0,1
4,-4,0.38541126,7.185051,70,1,1
4,-2,0.48421097,8.276625,40,1,1
8,-7,0.28,6.785,23,0,0
6,-5,0.35042095,5.920477,80,1,1
4,-6,0.7107363,7.568305,69,0,1
7,-4,0.8364401,8.685959,61,0,1
7,-8,0.76754665,7.512293,27,0,1
8,-4,0.02341938,4.6961174,40,1,1
7,-5,0.94,7.399,47,1,0
8,-4,0.58,7.419,57,0,0
8,-2,0.19,6.202,10,0,0
6,-7,0.07,6.94,25,0,0
5,-4,0.18,8.747,58,0,0
4,-6,0.3351221,4.2772455,79,1,1
4,-8,0.31331635,6.367523,76,1,1
10,-6,0.95,5.055,12,1,0
